5008252702,4,LOL,4,0
5008252702,4,ez,4,0
5008252702,4,bored,4,0
5008252702,3,really?,3,0
5008252702,131,bored,8,0
5008252702,3,end,3,0
5008252702,3,team is stupid,3,0
5008252702,129,]ez,6,0
5008252702,129,gg ,6,0
5008252702,3,nice,3,0
5008252702,132,gg,9,0
5008252702,131,bored,8,0
5008252702,131,heralds,8,0
5008252702,129,  IZI PHASTON,6,0
5008252702,3,report pa and cm,3,0
5008252741,4,end guys,4,0
5008252741,4,ty,4,0
5008252741,4,were throwing btw,4,0
5008252741,132,want me badly man,9,0
5008252741,0,so sad :(,0,0
5008252741,132,aim me more,9,0
5008252741,132,HAHAHa,9,0
5008252741,1,REPORT IO,1,0
5008252741,132,useless bb tornado,9,0
5008252741,131,sky actaully throwing,8,0
5008253510,130,he just switched PC lets wait ,7,1
5008253510,4,Oh my baby fat,4,1
5008253510,132,was viper so fucking yummy at lane?,9,1
5008253510,129,only miracle can make us win,6,1
5008253510,132,rampage,9,1
5008253510,4,oh my baby,4,1
5008253510,132,come base,9,1
5008253510,132,viper is free,9,1
5008253510,132,ask refund viper,9,1
5008253510,132,ask for refund viper,9,1
5008253510,132,ask for refund viper,9,1
5008253510,129,slark day,6,1
5008254159,132,GG,9,0
5008254159,4,what the fuck happened mid,4,0
5008254159,4,tell me,4,0
5008254159,132,gomad,9,0
5008254159,4,how does someone get so utterly dumpstered,4,0
5008254159,4,pudge does look like he does gomad,4,0
5008254159,132,he was playing well,9,0
5008254159,132,he just made a early mistake is all,9,0
5008254159,132,and could not recover after that,9,0
5008254159,131,i think what pudge is trying to say is,8,0
5008254159,132,u should have rotated mid,9,0
5008254159,131,'LOL EZ MID GG NOOB',8,0
5008254159,131,to put succinctly,8,0
5008254159,4,i just dont know why 4k supports get into these 3k core games,4,0
5008254159,4,it makes aboslutely no sense,4,0
5008254159,128,GG,5,0
5008254159,2,close game,2,0
5008254159,130,gg,7,0
5008254159,131,GG WP Close Game,8,0
5008254159,129,gg wp,6,0
5008254192,0,bug,0,1
5008254192,131,no bug ???,8,1
5008254192,130,lol,7,1
5008254192,0,go,0,1
5008254192,130,Come,7,1
5008254192,4,cAME,4,1
5008254192,130,lol,7,1
5008254192,130,lol,7,1
5008254192,130,bye,7,1
5008254192,130,?,7,1
5008254192,128,mid sf reported,5,1
5008254192,128,40 mints and check mid item noobest ever,5,1
5008254192,4,Gg,4,1
5008254192,1,come to papa,1,1
5008254192,4,lol,4,1
5008254192,130,nice game boys,7,1
5008254192,0,gg,0,1
5008254192,2,gg,2,1
5008254192,132,report pudge sf,9,1
5008254192,130,all report rubik,7,1
5008254838,129,HAHAHAHA,6,0
5008254838,3,eh,3,0
5008254838,132,hahaha,9,0
5008254838,132,io anal,9,0
5008254838,130,pamaymay hahahaha,7,0
5008254838,3,sipon,3,0
5008254838,3,eh,3,0
5008254838,4,LAG,4,0
5008254838,4,WAIT,4,0
5008254838,3,stop dance,3,0
5008254838,129,sweet,6,0
5008254838,130,Sweet mo pre mamigay ka ng mmr,7,0
5008254838,128,DIVINE,5,0
5008254838,3,ay sge :(,3,0
5008254838,128,sabi ng candy crush,5,0
5008254838,128,AAHHAHAHAHAHAH,5,0
5008254838,128,TALGA?,5,0
5008254838,128,HOY?,5,0
5008254838,128,EZ,5,0
5008254838,128,EZ,5,0
5008254838,130,Hahahaha,7,0
5008254838,128,HAHAHAHAHAHA,5,0
5008254838,128,HAAHAHAHAHAH,5,0
5008254838,128,opsie,5,0
5008254838,128,mama ,5,0
5008254838,130,Rampage hahaha,7,0
5008254838,129,EZ,6,0
5008254838,128,EZ?,5,0
5008254838,129,lets talk,6,0
5008254838,128,mama,5,0
5008254838,128,?,5,0
5008254838,128,EZ MAMA?,5,0
5008254838,130,HAHAHAHAHA,7,0
5008254838,128,ES,5,0
5008254838,130,Hoooy wsalita tanga,7,0
5008254838,128,AKALA KO ES,5,0
5008254838,128,TAE PALA,5,0
5008254838,128,OPSIE,5,0
5008254838,129,kala ko mga hero,6,0
5008254838,130,Oooof hgahahaha,7,0
5008254838,129,creeps pala,6,0
5008254838,130,creeps pala,7,0
5008254838,128,HAHAHHHHA,5,0
5008254838,130,Hahahahaha,7,0
5008254838,128,OPSIE,5,0
5008254838,128,RANGE CREEP,5,0
5008254838,128,EW,5,0
5008254838,128,ew,5,0
5008254838,129,HAHAHAHAH,6,0
5008254838,128,hoy?,5,0
5008254838,129,hAAHAHAHAHHAH,6,0
5008254838,129,HAHAHAHAHAHAH,6,0
5008254838,129,hAAHAHAHAHAH,6,0
5008254838,129,HAHAAHAHAHAH,6,0
5008254838,129,hAAHHAAH,6,0
5008254838,128,KAPA?,5,0
5008254838,128,HOY?,5,0
5008254838,128,POTA NG INA,5,0
5008254838,128,EZ,5,0
5008254838,128,POTANG INA,5,0
5008254838,130,Ana style?,7,0
5008254838,128,YON NA YON?,5,0
5008254838,129,AYY,6,0
5008254838,129,MGA MGA CREEPS PA,6,0
5008254838,2,MGA MGA ,2,0
5008254838,2,gigil,2,0
5008254838,128,zeez,5,0
5008254838,128,ez,5,0
5008254838,128,pota,5,0
5008254838,128,hoy,5,0
5008254838,128,ES?,5,0
5008254838,128,QUIT KANA,5,0
5008254838,128,BB,5,0
5008254838,128,PLS,5,0
5008254838,129,sALAMAT SA MMR,6,0
5008254838,128,hoy?,5,0
5008254838,128,EZ,5,0
5008254838,128,talga,5,0
5008254838,128,bobo ng es,5,0
5008254838,129,SO,6,0
5008254838,129,fCKING,6,0
5008254838,128,iyaqw,5,0
5008254838,129,Z,6,0
5008254838,129,WP,6,0
5008254838,129,GG,6,0
5008255178,4,gl hf,4,1
5008255178,0,ez,0,1
5008255178,1,gg wp,1,1
5008255178,4,gg wp,4,1
5008255205,131,AJAJAJA,8,0
5008255205,131,MY GOD,8,0
5008255205,3,nooooo,3,0
5008255205,0,shit lc,0,0
5008255214,3,hahaa,3,1
5008255214,3,stun?,3,1
5008255214,130,poor?,7,1
5008255214,1,lol,1,1
5008255214,0,34 bloodstone,0,1
5008255214,129,haha,6,1
5008255214,3,nice alche,3,1
5008255214,3,wp,3,1
5008255214,129,u guys ssee orge items?,6,1
5008255214,1,sad alche picker,1,1
5008255214,3,hahah,3,1
5008255214,3,tf,3,1
5008255214,4,Give Me Rampage ,4,1
5008255214,3,hahaa,3,1
5008255214,1,haha,1,1
5008255510,129,w,6,0
5008255510,3,turbo,3,0
5008255510,129,h,6,0
5008255510,3,dont pause,3,0
5008255510,131,go unpause,8,0
5008255540,130,patience from Zog,7,1
5008255540,2,MATARTE FUE LA CLAVE VOID,2,1
5008255540,3,LOL,3,1
5008255540,4,recoemnd,4,1
5008255562,2,you're not gonna leave are you?,2,1
5008256263,4,gg,4,1
5008256263,0,gg,0,1
5008256263,2,gg wp,2,1
5008256263,1,1st time invoke,1,1
5008256263,1,sorry,1,1
5008257003,129,yeah no,6,0
5008257003,4,just hangin out,4,0
5008257003,129,thats the gayest monkey king player i wouldve ever seen ,6,0
5008257003,4,LOL,4,0
5008257003,2,gahhhh,2,0
5008257003,2,wp pudge,2,0
5008257003,131,ty,8,0
5008257003,2,mr beefy boy,2,0
5008257003,4,tuff,4,0
5008257003,128,report monkey,5,0
5008257003,132,ez,9,0
5008257003,128,stalling game,5,0
5008257015,1,LOL,1,1
5008257015,130,end,7,1
5008257015,1,gg,1,1
5008259018,1,hurry,1,0
5008259018,1,hurry up ,1,0
5008259018,1,it is friday,1,0
5008259018,132,ty,9,0
5008259018,128,mvp plz ,5,0
5008259036,131,mepo?,8,0
5008259036,128,meeporn,5,0
5008259036,3,nice misses,3,0
5008259036,1,backdoor illegal bro,1,0
5008259036,132,LET ME FATR?,9,0
5008259036,132,REALLY?,9,0
5008259036,3,gaben let u fat sir,3,0
5008259036,132,MVP TY,9,0
5008259036,3,glhf next,3,0
5008259036,132,haha,9,0
5008259036,130,wp,7,0
5008259036,132,gg,9,0
5008259036,132,nice game,9,0
5008259757,4,so,4,0
5008259757,4,why no ranked,4,0
5008259757,4,can u end,4,0
5008259757,4,please,4,0
5008259757,3,rubick prolly muted before the game started,3,0
5008259757,3,played like fucking ass the whole game,3,0
5008259757,0,no i mean how do you they've been waiting for 40 min?,0,0
5008259757,2,mid,2,0
5008259757,2,oh wait,2,0
5008259794,128,kill me,5,1
5008259794,128,am there,5,1
5008259794,129,bash me ,6,1
5008259794,129,ofc,6,1
5008259794,129,bash,6,1
5008259794,129,u fucking dog,6,1
5008259794,130,4 ward in stash,7,1
5008259794,129,g end,6,1
5008259794,129,these retards,6,1
5008259794,129,deserve to lose,6,1
5008259794,129,losing mid to huskar,6,1
5008259794,129,as wr,6,1
5008259794,129,report wr,6,1
5008259794,129,lost mid,6,1
5008259794,129,imagine having last pick to counter huskar,6,1
5008259794,129,picking wr,6,1
5008259794,129,and losing it,6,1
5008259794,129,delete game my friend,6,1
5008259794,129,delete it,6,1
5008259794,130,?,7,1
5008259794,130,ruiner axe?,7,1
5008259794,130,pause',7,1
5008259794,130,amulet,7,1
5008259794,2,i pause,2,1
5008259794,130,near tw 2,7,1
5008259794,2,potm,2,1
5008259794,2,U got alchi,2,1
5008259794,2,farm farm farm,2,1
5008259794,130,we have,7,1
5008259794,130,afk axe,7,1
5008259794,129,wr stole and killed my courier,6,1
5008259794,129,im not playing game,6,1
5008259794,129,with braindead dog like him,6,1
5008259794,129,btw he lost mid to husk,6,1
5008259794,129,that dog deserve to lose ,6,1
5008259794,129,i cant wait to report and avoid him,6,1
5008259794,129,im farming divine for u void,6,1
5008259794,2,my husk ,2,1
5008259794,2,ruin too,2,1
5008259794,129,relax u can carry solo,6,1
5008259794,129,with divine,6,1
5008259794,129,best bkb on wr ,6,1
5008259794,129,i have ever seen,6,1
5008259794,128,its good to have russians on ur team,5,1
5008259794,128,just like axe,5,1
5008259794,128,wodner why ur hated so much,5,1
5008259794,128,i have no clue,5,1
5008259794,128,at all,5,1
5008259794,129,dont,6,1
5008259794,129,i farm divine for u,6,1
5008259794,129,fucking retards,6,1
5008259794,129,how dumb u are,6,1
5008259794,2,U farm my forest (,2,1
5008259794,3,this guy has no chill man,3,1
5008259794,128,why do peopel hate russians axe,5,1
5008259794,129,LEAVE ME,6,1
5008259794,129,DOG,6,1
5008259794,129,sd,6,1
5008259794,129,i wish your sister die on heroin,6,1
5008259794,129,in few years,6,1
5008259794,129,motherfucker piece of shit,6,1
5008259794,1,fucking,1,1
5008259794,1,piece of shit,1,1
5008259794,1,on axe,1,1
5008259794,129,void,6,1
5008259794,129,im waiting for u,6,1
5008259794,129,dont tp anywhere,6,1
5008259794,128,gj void,5,1
5008259794,128,u such a good player,5,1
5008259794,1,stfu,1,1
5008259794,128,stfu russian,5,1
5008259794,128,u fuckgin 3rd world dofg,5,1
5008259794,1,fucking garbage,1,1
5008259794,3,AHAHAH,3,1
5008259794,3,CEEBBBB,3,1
5008259794,1,delete this game piece of shit,1,1
5008259794,128,i feel sry for ceb,5,1
5008259794,3,polish nazi ,3,1
5008259794,128,every insult was deserved,5,1
5008259794,3,think he is leaving in good country,3,1
5008259794,128,at least am not russian,5,1
5008259794,3,still slavic,3,1
5008259794,3,shit,3,1
5008259794,128,ha jk dude,5,1
5008259794,128,love u all,5,1
5008259794,129,void,6,1
5008259794,129,u are omega stupid guy,6,1
5008259794,129,alch divine,6,1
5008259794,128,its just people like axe,5,1
5008259794,3,divine - 4600,3,1
5008259794,129,i farm u new divine,6,1
5008259794,3,not 5k+ anymore,3,1
5008259794,130,nrxt,7,1
5008259794,128,yea gg,5,1
5008259794,128,u only needed a feeder,5,1
5008259794,128,corueir feeder,5,1
5008259794,128,gems warsd feeder,5,1
5008259794,128,rapier feeder,5,1
5008259794,128,deserved win,5,1
5008259794,129,commend me,6,1
5008259794,129,me,6,1
5008259794,0,i bought gem),0,1
5008259794,128,u got 2,5,1
5008259794,128,now,5,1
5008259802,129,wait,6,0
5008259802,129,my pt,6,0
5008259802,132,HAHA,9,0
5008259802,132,HAHAH,9,0
5008259802,132,WTF MOMENTS,9,0
5008259802,132,HAHA,9,0
5008259802,4,lol,4,0
5008259802,128,ez,5,0
5008259802,132,HOY,9,0
5008259802,132,P,9,0
5008259802,132,HAHAHA,9,0
5008259802,131,|haaha,8,0
5008259802,4,EZ,4,0
5008259802,131,you know what is cooking?,8,0
5008259802,131,boom!,8,0
5008259802,129,no bb,6,0
5008259802,129,fuck,6,0
5008259802,129,end,6,0
5008259802,129,dog team,6,0
5008259802,132,GG,9,0
5008259802,132,HAHAH,9,0
5008259802,132,HAHA,9,0
5008259802,132,HAHA,9,0
5008259802,131,hahaha,8,0
5008259802,132,GG BOIS,9,0
5008259802,130,dm chung may,7,0
5008259802,129,gayu,6,0
5008259802,130,?,7,0
5008259802,4,gege,4,0
5008259802,130,lol,7,0
5008259802,128,ez boiz,5,0
5008259802,130,ez,7,0
5008259802,131,gg boiz,8,0
5008259802,132,HAHAH,9,0
5008259802,4,yaya u pro,4,0
5008259802,129,pause ??,6,0
5008259802,131,tinker bell,8,0
5008259802,128,ofc we are,5,0
5008259802,128,lol,5,0
5008259802,132,HAHAHA,9,0
5008259802,131,love me so badly ./.,8,0
5008259802,4,Ez,4,0
5008259802,129,gg,6,0
5008259802,132,BB PA ,9,0
5008259802,132,HAHAHAHAHA,9,0
5008259928,129,1 sec,6,0
5008259928,129,lina need recon,6,0
5008259928,131,lina rc ,8,0
5008259928,132,ty,9,0
5008259928,4,bh forzen,4,0
5008259928,129,gg,6,0
5008259928,130,Gg,7,0
5008259928,2,next,2,0
5008259928,128,gg,5,0
5008259928,1,glhf next game,1,0
5008241860,3,gl hf,3,0
5008241860,128,METROBOOMIN ON THE BEAT,5,0
5008241860,132,gg close game,9,0
5008241860,1,door,1,0
5008241860,1,1 sec,1,0
5008241860,1,breadtanas,1,0
5008241860,132,could have gone either way,9,0
5008241872,132,why ?,9,0
5008241872,128,gg ez,5,0
5008241872,130,gg ez,7,0
5008241872,131,gg,8,0
5008241872,132,gg ez,9,0
5008241872,0,ez?,0,0
5008243048,130,ahahah,7,1
5008243048,132,sec,9,1
5008243048,129,Shei ma,6,1
5008243048,1,gg,1,1
5008243048,3,gg,3,1
5008243048,131,next game bois,8,1
5008243084,4,Yawa,4,1
5008243084,129,2 mid?,6,1
5008243084,3,Sana all ganto kakampe,3,1
5008243084,4,1 hour find match,4,1
5008243084,4,tapos hard support,4,1
5008243084,4,puta,4,1
5008243084,1,and u still want to lower your behaviour score :),1,1
5008243084,1,lower it further ,1,1
5008243084,1,u wont' be able to find soon invoker :),1,1
5008243084,4,why not,4,1
5008243084,0,nice 1,0,1
5008243084,131,WHO?,8,1
5008243084,4,find soon,4,1
5008243084,4,ahaha,4,1
5008243084,1,invoke rqueue hard support,1,1
5008243084,4,Yawa ka,4,1
5008243084,1,now he want to ruin,1,1
5008243084,1,yea same,1,1
5008243084,4,tignan mo yan item mo,4,1
5008243084,1,let him 1 behaviour score,1,1
5008243084,1,3 hr find match,1,1
5008243084,4,puta,4,1
5008243084,4,solo >,4,1
5008243084,131,WHY INVOKWER ALWAYS SUPORT,8,1
5008243084,131,YOUTUBE?,8,1
5008243084,4,core invoker,4,1
5008243084,4,idiot,4,1
5008243084,4,ahah,4,1
5008243084,4,ahah,4,1
5008243084,4,ajhaha,4,1
5008243084,4,Yawa,4,1
5008243084,4,ahaha,4,1
5008243084,4,ahah,4,1
5008243084,4,yawa na laro,4,1
5008243084,130,passive magic wand amputa,7,1
5008243084,4,Bobo yan,4,1
5008243084,2,SAD,2,1
5008243084,4,ahah,4,1
5008243084,4,budots,4,1
5008243084,4,lol,4,1
5008243084,4,Yawa axe,4,1
5008243084,128,KANINA PA,5,1
5008243084,4,Dagger na,4,1
5008243084,128,DAGGER YAN,5,1
5008243084,128,NAGFAFARM PADEN,5,1
5008243084,4,ahaha,4,1
5008243084,128,MGA 9 MINS,5,1
5008243084,128,DAGGER NYAN PAR,5,1
5008243084,128,NASA BOT,5,1
5008243084,128,LAGN,5,1
5008243084,4,buot badiay ka,4,1
5008243084,131,1-4 TALKING,8,1
5008243084,130,quit dota nako,7,1
5008243084,4,Lol,4,1
5008243084,130,puta tong mga kakampe ko,7,1
5008243084,128,BEST SUPPORT,5,1
5008243084,128,TALING,5,1
5008243084,130,ang tatanga,7,1
5008243084,128,WD,5,1
5008243084,128,SAID,5,1
5008243084,128,BEST SUPPORT,5,1
5008243084,2,nice alceh,2,1
5008243084,4,ahaha,4,1
5008243084,2,dog axe,2,1
5008243084,131,CORE ,8,1
5008243084,130,dog top,7,1
5008243084,130,dog wd,7,1
5008243084,130,wth,7,1
5008243084,131,HAHAB,8,1
5008243084,2,DOG MID,2,1
5008243084,131,U CANT EVEN KILL 1,8,1
5008243084,2,ggwp,2,1
5008243084,2,NOOB,2,1
5008243084,4,best support and carry,4,1
5008243084,4,ahah,4,1
5008243084,131,FAIL NUBS,8,1
5008243084,131,TALKING,8,1
5008243084,131,STOP FEED!!!!!,8,1
5008243084,4,ahah,4,1
5008243084,131,STOP FEED!!,8,1
5008243084,130,galng dba,7,1
5008243084,130,laet pa ng 3rd,7,1
5008243084,4,ahah,4,1
5008243084,131,PELAS,8,1
5008243084,130,bobo ka nmn,7,1
5008243084,131,DONT FEED!!,8,1
5008243084,130,best support ur face,7,1
5008243084,130,worst supp Wd,7,1
5008243084,131,PLEASE,8,1
5008243084,131,DONT FEED LA,8,1
5008243084,131,HARD TO SUPORT U ALL IF U FEED,8,1
5008243084,130,HAHAH,7,1
5008243084,128,BEST SUPPORT,5,1
5008243084,128,FAIL TOP,5,1
5008243084,131,STUPID FEEDER,8,1
5008243084,128,CANT EVEN,5,1
5008243084,128,HARASS,5,1
5008243084,128,ROFL,5,1
5008243084,4,ahah,4,1
5008243084,130,DEAD,7,1
5008243084,131,I AM PRO,8,1
5008243084,4,lol,4,1
5008243084,131,USLESS,8,1
5008243084,3,Hahaha,3,1
5008243084,4,sana all pro,4,1
5008243084,2,EWE,2,1
5008243084,2,wew,2,1
5008243084,131,1-7-0 STUPID USELESS,8,1
5008243084,131,STOP FEED LA!,8,1
5008243084,130,AHAHAH,7,1
5008243084,130,tanga ka,7,1
5008243084,130,manahhmk ka,7,1
5008243084,2,noob,2,1
5008243084,130,nd ka marunong mag stack,7,1
5008243084,130,Wd,7,1
5008243084,131,CORE= 1-5,8,1
5008243084,130,dunno how to stack,7,1
5008243084,130,AHAHA,7,1
5008243084,131,SUPORT 1-7,8,1
5008243084,131,BEST,8,1
5008243084,1,wd ulti in chrono xD,1,1
5008243084,1,i love this bracket,1,1
5008243084,3,Wtf,3,1
5008243084,1,7.5k matches on wd,1,1
5008243084,1,still so noob,1,1
5008243084,4,Cute,4,1
5008243084,4,ahah,4,1
5008243084,131,VERY CUTE,8,1
5008243084,1,if i spend 7500 hrs on something and i still suck,1,1
5008243084,1,I dunno man,1,1
5008243084,4,kaya wag kana mag support,4,1
5008243084,1,that razorblade seems very plausible anytime now,1,1
5008243084,131,EZ,8,1
5008243084,2,wew,2,1
5008243084,130,Ez ur face,7,1
5008243084,130,WD,7,1
5008243084,2,win,2,1
5008243084,2,?,2,1
5008243084,130,u got carried,7,1
5008243084,130,dont talk,7,1
5008243084,131,I CARRIED U ALL,8,1
5008243084,131,STUPID FEEDER,8,1
5008243084,130,stupid supp,7,1
5008243084,130,cant stack,7,1
5008243084,130,cant ward,7,1
5008243084,130,report ,7,1
5008243084,2,sad,2,1
5008243084,131,EZ,8,1
5008243084,1,ROFL,1,1
5008243084,1,you know,1,1
5008243084,1,this bracket,1,1
5008243084,3,hahahaha,3,1
5008243084,1,vs me?,1,1
5008243084,1,haha,1,1
5008243084,1,Pos1 vs pos6,1,1
5008243084,1,I solo spp btw,1,1
5008243084,131,PLEASE RAGE QUIT,8,1
5008243084,4,ayun nag quit,4,1
5008243084,131,WP,8,1
5008243084,1,MVP AA,1,1
5008243084,132,haha,9,1
5008243084,4,agahga,4,1
5008243084,130,bobo ba nmn ung WD e,7,1
5008243084,131,MVP CORE ,8,1
5008243084,1,i fucking outlpayed him,1,1
5008243084,131,FEED,8,1
5008243084,130,d kaba mapapaquit,7,1
5008243084,130,sabi sabi pa,7,1
5008243084,130,ill stack for u alche,7,1
5008243084,130,nd naman marunong,7,1
5008243084,130,AHAHAH,7,1
5008243084,131,PLEASE QUIT TOO,8,1
5008243084,131,RAGE,8,1
5008243084,4,Yawa,4,1
5008243084,131,DAMN,8,1
5008243084,3,husay,3,1
5008243084,131,SO HARD TO CARRY THIS TEAM,8,1
5008243084,2,ahagh,2,1
5008243084,131,DAMN SON,8,1
5008243084,131,1 RAGE QUIT,8,1
5008243084,131,1 SUPORT FEED,8,1
5008243084,131,PLEASE!!!,8,1
5008243084,130,really,7,1
5008243084,130,dude,7,1
5008243084,131,HELP ME!!!,8,1
5008243084,130,u dont know how to play,7,1
5008243084,130,so shut up,7,1
5008243084,2,ez alceh,2,1
5008243084,130,best supp,7,1
5008243084,130,ur farming,7,1
5008243084,130,noob,7,1
5008243084,3,Hahaha,3,1
5008243084,2,WTF,2,1
5008243084,2,ULLULUL,2,1
5008243084,131,REALLY HARD TO CARRY THIS,8,1
5008243084,3,Hahaha,3,1
5008243084,130,hahaa,7,1
5008243084,132,haha,9,1
5008243084,4,Yawa,4,1
5008243084,132,omg,9,1
5008243084,0,wawbagbwha,0,1
5008243084,0,my meepo stuck,0,1
5008243084,4,ahah,4,1
5008243084,2,ewew,2,1
5008243084,2,can we end.?,2,1
5008243084,132,haha,9,1
5008243084,132,g end,9,1
5008243084,130,ur dead dude,7,1
5008243084,0,like this void brain STUCK.,0,1
5008243084,4,patay,4,1
5008243084,2,ulul ss,2,1
5008243084,4,buak,4,1
5008243084,0,2 core 2 bastard,0,1
5008243084,0,awbahwbhawa,0,1
5008243084,131,HAHAHA,8,1
5008243084,131,I HATE U MEE[PO,8,1
5008243084,131,I HATE ALL MEPO PLAYER,8,1
5008243084,2,cry,2,1
5008243084,4,oplok,4,1
5008243084,4,i hate you too daw,4,1
5008243084,2,ULLUL,2,1
5008243084,132,haha,9,1
5008243084,131,DAMN SON,8,1
5008243084,2,VOID,2,1
5008243084,2,SEE,2,1
5008243084,4,ahah,4,1
5008243084,4,Cuye,4,1
5008243084,4,cute,4,1
5008243084,2,GOD,2,1
5008243084,3,p;ara mamatay hahaa,3,1
5008243084,131,I HATE YU CRONO!!,8,1
5008243084,2,miracle,2,1
5008243084,2,sumiya,2,1
5008243084,4,wla,4,1
5008243084,2,ign,2,1
5008243084,2,see,2,1
5008243084,3,Hahaha,3,1
5008243084,4,ahah,4,1
5008243084,4,Yaw,4,1
5008243084,3,Hahaha,3,1
5008243084,130,report WD,7,1
5008243084,131,1 RAGE 1 FEED,8,1
5008243084,2,wgg,2,1
5008243084,131,PERFECT,8,1
5008243084,4,ez,4,1
5008243092,1,mk g feed pls,1,1
5008243092,1,u dont deserve the +25 peru 50 cent,1,1
5008243092,1,gift u,1,1
5008243092,132,actually i deserve it,9,1
5008243092,132,im a good guy,9,1
5008243092,1,nyx mid last pick,1,1
5008243092,1,farming lvl 6,1,1
5008243092,132,that guy lost brood vs invoker,9,1
5008243092,1,just g mid,1,1
5008243092,132,i dont think,9,1
5008243092,132,the hero,9,1
5008243092,132,was the problem,9,1
5008243092,132,lol,9,1
5008243092,1,everything,1,1
5008243092,1,with that stupid monkey,1,1
5008243092,1,ty mk,1,1
5008243092,132,np,9,1
5008243092,1,apreciate it,1,1
5008243092,3,rofl,3,1
5008243092,3,this mk,3,1
5008243092,129,?,6,1
5008243092,129,dude,6,1
5008243092,129,what are ytou talkingabout,6,1
5008243092,3,hey see him,3,1
5008243092,132,yes i am bad,9,1
5008243092,132,flame me,9,1
5008243092,3,i see,3,1
5008243092,132,it will make me play worse,9,1
5008243092,0,"NO, YOU ARE GOOD HERNY",0,1
5008243092,1,hes good,1,1
5008243092,1,just int feeding,1,1
5008243092,0,WITH ONLY 2 HEROS XD,0,1
5008243092,1,ty,1,1
5008243092,132,LOL,9,1
5008243092,132,i pressed F,9,1
5008243092,4,go end,4,1
5008243092,0,STOP FUCKING FARMING,0,1
5008243092,2,gg,2,1
5008244356,128,?,5,0
5008244356,128,where is ,5,0
5008244356,128,silencer,5,0
5008244371,131,agin wsted ult,8,1
5008244371,131,noob spectre,8,1
5008244371,131,lol,8,1
5008244371,131,hahahaha,8,1
5008246558,128,a che bez mk,5,1
5008247202,131,so pain wtf,8,0
5008247202,129,gaba girl,6,0
5008247202,129,gaba ka,6,0
5008247202,130,haha,7,0
5008247202,130,}storm so noob,7,0
5008247202,4,lol,4,0
5008247202,130,i think this shaman and storm buy their ac,7,0
5008247202,4,lol tinker,4,0
